"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"655a52f6c44a090015e23bf8","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","07","24.1088053","121.1977682","","340","false","t0099806","Aegithalos concinnus","species","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Aegithalos","cc4bd0ac-c219-4fc8-ab56-bd444ee80bef","TBIA","","good","M13","land","Animalia","Birds"
"653abceb9a3184000d6654f5","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","11","24.5893214","121.2539303","","15250","false","t0098391","Pericrocotus solaris","species","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Pericrocotus","35115235-648d-4784-ab69-73ecd79be930","TBIA","","good","J14","land","Animalia","Birds"
"6559e1eec44a090015bcc6ce","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","07","24.2623617","120.9944969","","8410","false","t0099806","Aegithalos concinnus","species","Animalia","Chordata","Aves","Passeriformes","Aegithalidae","Aegithalos","d2d09e34-c0f3-4ecf-98d8-e9e467890afd","TBIA","","good","B29","land","Animalia","Birds"
"655a313dc44a090015d75874","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","03","22.612322","120.357934","0.01","460","true","t0057548","Acridotheres javanicus","species","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Acridotheres","2dfe8a7e-5ec0-4c0f-a6ce-9143c2faf4f7","TBIA","","good","E12","land","Animalia","Birds"
"653ad1029a3184000d6c9d15","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2019","10","23.556804","120.667692","","805","false","t0037193","Psilopogon nuchalis","species","Animalia","Chordata","Aves","Piciformes","Megalaimidae","Psilopogon","42ad6606-956d-499b-9beb-06093638db3d","TBIA","","good","Q16","land","Animalia","Birds"
"653af82d9a3184000d789c98","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2019","10","24.5134779","118.4310082","","500","false","t0071424","Anas zonorhyncha","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","f3d4e42b-8111-4f33-b3dd-e2501e5bb754","TBIA","","good","W02","land","Animalia","Birds"
"653bf3719a3184000dc1023c","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2018","04","24.1947061","120.9950439","","500","false","t0037193","Psilopogon nuchalis","species","Animalia","Chordata","Aves","Piciformes","Megalaimidae","Psilopogon","f3027779-1f29-48dd-bd39-4472584635d8","TBIA","","good","B29","land","Animalia","Birds"
"655a1589c44a090015cdf52c","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","01","24.1664884","120.7348507","","7800","false","t0097561","Cecropis striolata","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Cecropis","276233dd-6039-4075-a743-21508a2c4894","TBIA","","good","B08","land","Animalia","Birds"
"6559ad86c44a090015aadda4","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","01","24.401222","120.8785772","","900","false","t0098476","Phylloscopus borealis","species","Animalia","Chordata","Aves","Passeriformes","Phylloscopidae","Phylloscopus","3b0db8cf-48d6-4da6-b78e-c10d789808a1","TBIA","","good","K15","land","Animalia","Birds"
"655a166cc44a090015ce3685","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","01","23.5897701","120.1507172","","600","false","t0030460","Chroicocephalus ridibundus","species","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","4ac7f877-f4c9-4542-a38e-9ab10d3aecf5","TBIA","","good","P19","land","Animalia","Birds"
"653c58cf9a3184000de0e978","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2021","01","22.9098801","120.5560149","","319","false","t0097409","Bubulcus ibis","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Bubulcus","8fc42cc8-6142-4e69-a5c6-18cd657f2681","TBIA","","good","E31","land","Animalia","Birds"
"6559db4fc44a090015ba9d6c","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","06","23.4664862","120.9499059","0.01","500","true","t0030182","Carpodacus formosanus","species","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carpodacus","57206e32-2036-4fd9-8370-23386e63b634","TBIA","","good","Q20","land","Animalia","Birds"
"653b58889a3184000d946391","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","1999","10","23.99324","120.767087","0.01","","true","t0096001","Lanius cristatus","species","Animalia","Chordata","Aves","Passeriformes","Laniidae","Lanius","724d48ae-4826-409e-aefc-fc2fe6f68053","TBIA","","good","M03","land","Animalia","Birds"
"655a43bec44a090015dd0046","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","05","24.98666","121.4235951","","220","false","t0097276","Hirundo rustica","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo","5c7b6200-b25f-4bd3-b23c-519da7e6ff10","TBIA","","good","F17","land","Animalia","Birds"
"6559d3d8c44a090015b808e0","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","05","23.8581489","121.5355204","0.01","1000","true","t0037457","Pycnonotus taivanus","species","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","09479ff7-5aa7-4412-a4c1-592e4460a615","TBIA","","good","U06","land","Animalia","Birds"
"653c44bf9a3184000dda2c5c","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2021","03","22.0629156","120.7070446","","2500","false","t0071424","Anas zonorhyncha","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","bcf6e034-8342-4fa1-8936-c060bc5cf84a","TBIA","","good","T23","land","Animalia","Birds"
"6559eb95c44a090015c02280","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","09","24.155928","120.666567","","500","false","t0103197","Zosterops simplex","species","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","acb686da-cc4c-49c4-9fae-36c4ea066c21","TBIA","","good","B05","land","Animalia","Birds"
"653b98989a3184000da7370e","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","12","25.08236","121.19792","","2290","false","t0047941","Tringa glareola","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","bd294a7f-385f-4caa-b680-1b6062083c52","TBIA","","good","H06","land","Animalia","Birds"
"653b28b19a3184000d871930","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","1998","08","25.1003657","121.4570117","","3600","false","t0047941","Tringa glareola","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","60e0dc95-ce49-44ec-96ba-3b2bac05a38f","TBIA","","good","F03","land","Animalia","Birds"
"65bcc1a0cf489700474f0acf","台灣生物多樣性網絡 TBN","Taiwan New Year Bird Count","Occurrence","2020","01","22.9637","120.6785","","0","false","t0099745","Abroscopus albogularis","species","Animalia","Chordata","Aves","Passeriformes","Scotocercidae","Abroscopus","c8cd9ffd-bb70-4fbf-a58a-a7f757751bc3","TBIA","","good","E36","land","Animalia","Birds"
"65bb9defcf4897002622a7bf","台灣生物多樣性網絡 TBN","Acoustic detections of birds using the SILIC in Yushan National Park, Taiwan","MachineObservation","2021","03","23.2711","120.9153","","500","false","t0097796","Corvus macrorhynchos","species","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","3faf44f1-5ce1-43a9-b7da-0d801fdeedc3","TBIA","","good","E37","land","Animalia","Birds"
"6559e09dc44a090015bc54be","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","07","24.8525624","121.5620899","","2480","false","t0037193","Psilopogon nuchalis","species","Animalia","Chordata","Aves","Piciformes","Megalaimidae","Psilopogon","bee09b03-f1d0-4ce8-a29a-d82ef293420d","TBIA","","good","F11","land","Animalia","Birds"
"65bcb3bfcf489700474c044a","台灣生物多樣性網絡 TBN","The Taiwan Breeding Bird Survey Data","HumanObservation","2016","06","24.605361","121.836761","","100.0","false","t0098364","Passer montanus","species","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","0279bdda-9cd9-4d18-bdba-5c59285481ed","TBIA","","good","G09","land","Animalia","Birds"
"653b31b09a3184000d89d9da","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","10","26.3692056","120.4925966","","70","false","t0100094","Ardea cinerea","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","dcf6e345-4fcc-4254-af44-e73ac479fe61","TBIA","","good","Z04","land","Animalia","Birds"
"653ab8d09a3184000d6524a2","台灣生物多樣性網絡 TBN","WRA-五河局生態檢核野生生物調查資料（110-111年）","Occurrence","2022","08","23.507571","120.42808","","800","false","t0103197","Zosterops simplex","species","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","69b6e74d-b676-434e-a956-8f55e4d8aa56","TBIA","","good","I02","land","Animalia","Birds"
"653c1fca9a3184000dce6956","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2021","02","22.901645","120.544933","","500","false","t0097561","Cecropis striolata","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Cecropis","ed2d3408-8dfb-475f-b302-bed87ab40655","TBIA","","good","E31","land","Animalia","Birds"
"655a369fc44a090015d92976","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","04","23.8281274","120.8007664","","300","false","t0099970","Anas platyrhynchos","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","6345e554-f999-4e4c-aaf0-8f64557b34e8","TBIA","","good","M05","land","Animalia","Birds"
"655a2589c44a090015d344ed","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","02","23.8014219","120.452831","","200","false","t0098364","Passer montanus","species","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","34bc5120-da07-468e-aadf-0bda47fccc2c","TBIA","","good","P04","land","Animalia","Birds"
"65bcc101cf489700474efd66","台灣生物多樣性網絡 TBN","Taiwan New Year Bird Count","Occurrence","2019","12","22.8964","120.6845","","0","false","t0098391","Pericrocotus solaris","species","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Pericrocotus","45bb0ad4-fb77-47f8-8681-470fb2aa4edf","TBIA","","good","E36","land","Animalia","Birds"
"6559c908c44a090015b44925","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","04","23.436204","120.4423334","0.01","1127","true","t0057548","Acridotheres javanicus","species","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Acridotheres","e56a746a-aec6-4ee3-bfb9-32a261c3e107","TBIA","","good","Q14","land","Animalia","Birds"
"653bbc409a3184000db184b9","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","06","24.449616","118.37138","","1108","false","t0098689","Pycnonotus sinensis","species","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","81b2eece-9f5c-46b3-b7e2-0f92f3320585","TBIA","","good","W01","land","Animalia","Birds"
"653b34e49a3184000d8ae2f8","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2010","03","23.8521168","120.9375925","","1000","false","t0098803","Schoeniparus brunneus","species","Animalia","Chordata","Aves","Passeriformes","Pellorneidae","Schoeniparus","d57d2b67-b187-4c5f-ace2-f6cbd58110c5","TBIA","","good","M09","land","Animalia","Birds"
"653c20b69a3184000dcec906","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2021","07","23.80865","120.8039","","430","false","t0103197","Zosterops simplex","species","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","5fdb336e-168d-4da6-a781-49b98b50f5e6","TBIA","","good","M07","land","Animalia","Birds"
"655a1b60c44a090015cfd8ef","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","01","23.9859882","120.9601807","","1400","false","t0084390","Pica serica","species","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","d8b1abdc-7eb9-4ebf-aa99-739109058b2c","TBIA","","good","M02","land","Animalia","Birds"
"65bbb665cf489700262662da","台灣生物多樣性網絡 TBN","Acoustic detections of birds using the SILIC in Yushan National Park, Taiwan","MachineObservation","2020","03","23.2862","120.8975","0.01","500","true","t0049061","Yuhina brunneiceps","species","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Yuhina","807a6d5c-da86-468d-bef7-053fe7163d4d","TBIA","","good","E37","land","Animalia","Birds"
"65bcc1aecf489700474f29bc","台灣生物多樣性網絡 TBN","Taiwan New Year Bird Count","Occurrence","2022","01","23.35073","120.164852","","0","false","t0097636","Charadrius hiaticula","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","2d08c086-6b56-42fc-965a-d701ed0f146c","TBIA","","good","Q03","land","Animalia","Birds"
"653bd8b89a3184000db9f6bf","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2019","06","24.9894952","121.8981338","","880","false","t0036478","Pomatorhinus musicus","species","Animalia","Chordata","Aves","Passeriformes","Timaliidae","Pomatorhinus","c9716b9f-a59e-42a4-a736-214440a32620","TBIA","","good","F24","land","Animalia","Birds"
"653bfda39a3184000dc3ed56","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","08","22.6249317","120.3381366","0.01","","true","t0057548","Acridotheres javanicus","species","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Acridotheres","90d2d655-3b89-4d66-9e34-d96679812919","TBIA","","good","E08","land","Animalia","Birds"
"653bff239a3184000dc45b9a","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2019","03","22.8849011","120.1981886","","500","false","t0100094","Ardea cinerea","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","fdf6ec1a-7706-4136-afe1-bdd6d9560154","TBIA","","good","E26","land","Animalia","Birds"
"653c410d9a3184000dd8e7a0","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2021","04","22.6404717","120.6052279","","2000","false","t0098990","Streptopelia tranquebarica","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Streptopelia","458e80a2-1cfb-47ec-b62b-cd9729768d75","TBIA","","good","T13","land","Animalia","Birds"
"6559dc25c44a090015bad0b5","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2022","06","25.0372","121.343875","","786","false","t0098689","Pycnonotus sinensis","species","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","c65a16c7-549f-4b92-b7dc-6f2037701e1f","TBIA","","good","H07","land","Animalia","Birds"
"655a2277c44a090015d22d0f","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","02","24.4392204","118.2543142","","1691","false","t0098448","Phoenicurus auroreus","species","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Phoenicurus","cacbc9b2-d6bd-4bbd-a19c-438eef337597","TBIA","","good","W05","land","Animalia","Birds"
"653abe6b9a3184000d66d927","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2020","12","22.5203917","120.4324183","","310","false","t0097277","Hirundo tahitica","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Hirundo","72f9c568-e204-4dde-a0bd-bd6954e8fc38","TBIA","","good","T17","land","Animalia","Birds"
"653bdbdb9a3184000dbaf7c8","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2017","12","24.4678977","121.7935994","","3130","false","t0098689","Pycnonotus sinensis","species","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","Pycnonotus","196645bf-503a-4f80-9855-68922d69e666","TBIA","","good","G12","land","Animalia","Birds"
"653afafd9a3184000d796ef1","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2017","05","24.7150047","121.8292594","","1000","false","t0098099","Nycticorax nycticorax","species","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Nycticorax","666f4ff2-d4b6-45ce-9534-d90607cf9e00","TBIA","","good","G07","land","Animalia","Birds"
"655a34d4c44a090015d88ea3","台灣生物多樣性網絡 TBN","eBird Taiwan - 鳥類觀察資料集","HumanObservation","2023","03","22.0303008","120.7232952","","2000","false","t0099045","Tachybaptus ruficollis","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Tachybaptus","f1b0f748-587e-4a8d-be7e-c8141f31eee1","TBIA","","good","T04","land","Animalia","Birds"
